"MEMBER_NO";"FFP_DATE";"FIRST_FLIGHT_DATE";"GENDER";"FFP_TIER";"WORK_CITY";"WORK_PROVINCE";"WORK_COUNTRY";"AGE";"LOAD_TIME";"FLIGHT_COUNT";"BP_SUM";"SUM_YR_1";"SUM_YR_2";"SEG_KM_SUM";"LAST_FLIGHT_DATE";"LAST_TO_END";"AVG_INTERVAL";"MAX_INTERVAL";"EXCHANGE_COUNT";"avg_discount";"Points_Sum";"Point_NotFlight"
39015;"2008-04-04";"2009-04-20";"Male";5;"Guangzhou";"Guangdong";"CN";55.0;"2014-03-31";62;41387;24523.0;26250.0;73746;"2014-03-20";12;11.18033;65;0;0.67776;43088;0
39037;"2008-07-14";"2008-07-14";"Male";5;"Guangzhou";"Guangdong";"CN";46.0;"2014-03-31";39;36743;9681.0;28213.0;53986;"2014-03-26";6;16.5;152;4;0.72985;52961;35
39041;"2008-03-15";"2008-03-15";"Male";4;"Guangzhou";"Guangdong";"CN";37.0;"2014-03-31";28;35822;13417.0;17070.0;43787;"2013-08-01";244;18.03704;69;5;0.85743;55615;13
39043;"2012-05-11";"2012-05-11";"Male";4;"Kuala lumpur";"Kuala lumpur";"MY";36.0;"2014-03-31";28;56707;30703.0;24908.0;79765;"2014-03-31";1;25.55556;85;0;0.77109;56707;0
39057;"2008-04-06";"2008-04-29";"Male";4;"";"Beijing";"CN";40.0;"2014-03-31";31;32399;7863.0;22631.0;42099;"2014-01-19";73;18.76667;78;0;0.85839;34920;1
39058;"2006-08-14";"2006-08-14";"Male";6;"Dalian";"Liaoning";"CN";41.0;"2014-03-31";105;63634;31593.0;37429.0;100538;"2014-03-21";11;6.86538;27;3;0.76462;86938;43
39074;"2008-06-12";"2009-02-22";"Male";5;"Shenzhen";"Guangdong";"CN";48.0;"2014-03-31";36;22693;10591.0;15558.0;39121;"2014-03-24";8;20.4;75;1;0.72358;24764;4
39078;"2008-03-31";"2008-03-31";"Male";5;"Nanhai";"Guangdong";"CN";47.0;"2014-03-31";58;75140;41075.0;35506.0;94188;"2014-01-07";85;11.03509;80;0;0.89658;81902;2
39091;"2008-04-06";"2008-08-04";"Male";4;"Guangzhou";"Guangdong";"CN";63.0;"2014-03-31";23;33033;19597.0;14204.0;28340;"2014-03-28";4;33.0;151;0;1.24513;33033;0
39098;"2008-10-23";"2011-02-05";"Female";5;"Guangzhou";"Guangdong";"CN";41.0;"2014-03-31";58;40478;24585.0;21302.0;67640;"2014-03-03";29;11.82456;59;0;0.69763;42518;0
39099;"2008-03-27";"2008-05-01";"Male";4;"Beijing";"Beijing";"CN";39.0;"2014-03-31";18;31090;15480.0;13919.0;30515;"2014-03-25";7;41.23529;132;4;1.02542;31978;6
39104;"2008-04-18";"2008-04-18";"Female";5;"Shenzhen";"Guangdong";"CN";39.0;"2014-03-31";47;33754;13606.0;14354.0;70654;"2014-03-29";3;15.76087;137;4;0.61715;33754;7
39109;"2008-06-01";"2009-10-02";"Male";6;"Panjin";"Liaoning";"CN";60.0;"2014-03-31";90;79135;43733.0;34312.0;122350;"2014-03-30";2;8.17978;57;0;0.75398;89159;4
39110;"2008-08-03";"2008-09-08";"Male";4;"Mullica hill";"Nj";"US";60.0;"2014-03-31";18;27876;12450.0;10945.0;20626;"2014-03-09";23;38.64706;122;0;1.41163;28055;0
39126;"2008-04-14";"2008-04-14";"Female";4;"Changsha";"Hunan";"CN";43.0;"2014-03-31";36;32306;12089.0;16089.0;48403;"2014-03-17";15;19.0;114;3;0.72241;32306;3
39160;"2008-09-06";"2008-11-23";"Male";6;"Guangzhou";"Guangdong";"CN";51.0;"2014-03-31";88;41905;23700.0;33776.0;47835;"2014-03-30";2;8.37931;43;2;0.8143;48673;7
39170;"2008-05-07";"2008-05-12";"Male";4;"Guangzhou";"Guangdong";"CN";75.0;"2014-03-31";4;25588;6700.0;4400.0;48928;"2013-12-07";116;195.66667;262;0;0.6525;25588;0
39182;"2008-05-03";"2008-05-06";"Female";5;"Guangzhou";"Guangdong";"CN";32.0;"2014-03-31";42;33036;19518.0;17210.0;51385;"2014-02-20";41;16.29268;119;0;0.72247;35357;2
39192;"2008-07-29";"2011-05-25";"Male";4;"Zhuhai";"Guangdong";"CN";46.0;"2014-03-31";34;53169;18047.0;33400.0;71479;"2014-01-09";83;19.33333;123;0;0.79965;54995;3
39197;"2008-05-22";"2009-10-30";"Male";4;"Changsha";"Hunan";"CN";44.0;"2014-03-31";39;27235;9358.0;17915.0;38545;"2014-03-01";32;17.89474;68;0;0.75605;29484;1
39208;"2010-08-28";"2010-08-29";"Male";4;"Neyagawa";"Osaka";"JP";48.0;"2014-03-31";53;115183;105558.0;50750.0;134627;"2014-02-16";45;12.82692;76;8;0.82841;127389;14
39209;"2010-07-02";"2010-07-02";"Male";4;"Osaka";"Osaka";"JP";31.0;"2014-03-31";27;29882;27542.0;21899.0;71361;"2014-03-21";11;26.88462;122;0;0.74778;34862;4
39210;"2010-03-09";"2010-06-06";"Male";4;"Kamakura";"Kanagawa";"JP";72.0;"2014-03-31";13;33712;14112.0;20030.0;36120;"2014-03-24";8;55.5;172;0;0.82553;38051;2
39213;"2010-01-08";"2010-01-08";"Male";4;"Nakatsugawa-shi";"Gifu-ken";"JP";64.0;"2014-03-31";26;39688;39156.0;14272.0;68178;"2013-08-01";244;19.0;61;2;0.77825;39688;2
39230;"2009-06-20";"2010-03-24";"Female";4;"Guangzhou";"Guangdong";"CN";31.0;"2014-03-31";36;53944;20492.0;24988.0;60680;"2014-01-29";63;18.54286;79;1;0.84572;57493;10
39235;"2009-11-13";"2009-11-13";"Male";5;"Moriyama";"Shiga";"JP";58.0;"2014-03-31";43;57754;31232.0;44363.0;103564;"2014-03-28";4;17.28571;44;0;0.73448;74309;7
39236;"2009-07-02";"2009-07-02";"Male";4;"Kusatsu";"Shiga";"JP";52.0;"2014-03-31";29;45370;24539.0;25675.0;63052;"2014-03-12";20;24.75;149;2;0.75721;49354;4
39239;"2008-05-28";"2008-06-30";"Male";5;"Shanghai";"Shanghai";"CN";60.0;"2014-03-31";55;47162;10861.0;15520.0;66458;"2014-02-22";39;12.59259;67;0;0.80972;51923;3
39248;"2009-02-13";"2009-02-13";"Male";5;"Guangzhou";"Guangdong";"CN";35.0;"2014-03-31";48;39582;24250.0;20408.0;75725;"2014-02-01";60;14.14894;100;2;0.63713;40831;5
39254;"2008-05-15";"2008-05-15";"Male";4;"Guangzhou";"Guangdong";"CN";39.0;"2014-03-31";36;25282;13188.0;16246.0;39914;"2014-03-18";14;20.0;78;0;0.72992;35083;13
39255;"2008-10-13";"2008-10-13";"Male";4;"Lnut";"Lnut";"US";57.0;"2014-03-31";17;67763;14119.0;26023.0;105518;"2014-03-19";13;40.875;85;5;0.80243;86730;9
39257;"2008-09-04";"2008-11-07";"Male";5;"Wuhan";"Hubei";"CN";55.0;"2014-03-31";26;49349;20460.0;27202.0;37191;"2014-03-18";14;28.64;151;1;1.31613;52416;3
39258;"2009-12-30";"2009-12-30";"Female";5;"Shanghai";"Shanghai";"CN";46.0;"2014-03-31";37;28569;12077.0;21007.0;42086;"2014-03-20";12;19.63889;259;2;0.78823;28569;2
39263;"2008-05-14";"2008-06-09";"Female";4;"Guangzhou";"Guangdong";"CN";41.0;"2014-03-31";22;24948;16561.0;9383.0;44220;"2013-12-24";99;30.0;87;0;0.6678;26284;4
39286;"2011-04-14";"2011-04-15";"Male";4;"Guangzhou";"Guangdong";"CN";47.0;"2014-03-31";32;32798;19108.0;14625.0;46412;"2013-12-16";107;19.12903;173;0;0.78538;32798;0
39301;"2008-03-13";"2008-03-13";"Male";5;"Changchun";"Jilin";"CN";37.0;"2014-03-31";53;45890;20387.0;19001.0;70758;"2014-03-28";4;13.96154;87;1;0.77508;47312;1
39310;"2008-06-27";"2008-08-21";"Male";5;"Guangzhou";"Guangdong";"CN";35.0;"2014-03-31";28;25611;10406.0;14242.0;41701;"2014-03-16";16;23.44444;62;2;0.66653;27524;10
39314;"2009-04-17";"2009-04-17";"Male";4;"Guangzhou";"Guangdong";"CN";39.0;"2014-03-31";39;30938;18636.0;13110.0;57418;"2014-03-27";5;18.42105;138;2;0.68359;35016;18
39321;"2010-02-25";"2010-02-26";"Female";4;"Beijing";"Beijing";"CN";38.0;"2014-03-31";39;52680;18226.0;32285.0;59983;"2014-02-03";58;15.65789;76;0;0.9224;55218;1
39324;"2008-08-02";"2008-08-02";"Male";6;"Guangzhou";"Guangdong";"CN";38.0;"2014-03-31";76;58641;12178.0;49798.0;74101;"2014-03-31";1;8.50667;135;3;0.87011;85229;34
39337;"2008-06-12";"2011-09-15";"Male";4;"Guangzhou";"Guangdong";"CN";43.0;"2014-03-31";25;27012;12734.0;16163.0;42992;"2014-03-29";3;30.0;110;1;0.75808;27012;1
39346;"2008-07-16";"2008-08-21";"Male";4;"Beijing";"Beijing";"CN";38.0;"2014-03-31";23;29511;6292.0;19655.0;37828;"2014-03-31";1;27.72727;98;1;0.82165;32203;7
39354;"2009-11-23";"2009-12-24";"Male";4;"Zhongshan";"Guangdong";"CN";42.0;"2014-03-31";26;22872;17437.0;6088.0;43367;"2014-02-27";34;26.68;246;0;0.65298;38068;25
39356;"2008-08-25";"2008-08-25";"Male";6;"Beijing";"Beijing";"CN";60.0;"2014-03-31";46;41512;20513.0;20825.0;52640;"2014-03-27";5;15.15556;53;1;0.81941;48684;3
39373;"2008-08-25";"2010-06-24";"Male";4;"Guiyang";"Guizhou";"CN";45.0;"2014-03-31";21;27064;4766.0;21694.0;42155;"2014-03-29";3;36.25;243;0;0.74789;28848;1
39378;"2008-07-16";"2012-02-16";"Male";5;"Changsha";"Hunan";"CN";36.0;"2014-03-31";51;40890;13826.0;25490.0;52236;"2014-03-09";23;13.24;97;6;0.779;45929;13
39380;"2008-07-21";"2009-04-06";"Male";5;"Guangzhou";"Guangdong";"CN";32.0;"2014-03-31";105;111850;49777.0;58424.0;145253;"2014-03-20";12;6.79808;47;9;0.82328;128699;14
39382;"2008-08-30";"2012-04-29";"Male";6;"Changsha";"Hunan";"CN";41.0;"2014-03-31";36;46699;17845.0;27421.0;32898;"2014-03-13";19;19.54286;68;0;1.32097;51894;2
39391;"2008-06-22";"2009-10-10";"Male";4;"Guangzhou";"Guangdong";"CN";40.0;"2014-03-31";40;54562;29326.0;29019.0;70631;"2014-03-01";31;17.46154;169;1;0.88979;55362;4
39396;"2008-07-15";"2008-12-22";"Male";4;"Shenzhen";"Guangdong";"CN";52.0;"2014-03-31";20;39429;4992.0;30528.0;38551;"2014-03-19";13;35.42105;130;0;1.07865;40389;0
39397;"2008-07-22";"2010-04-16";"Male";4;"Guangzhou";"Guangdong";"CN";31.0;"2014-03-31";54;36886;13958.0;27480.0;58175;"2014-02-21";40;12.81132;49;1;0.72086;75327;37
39399;"2009-03-30";"2011-11-22";"Male";4;"Guangzhou";"Guangdong";"CN";80.0;"2014-03-31";3;27916;3520.0;6800.0;36696;"2013-10-09";175;196.0;214;0;0.8;27916;0
39404;"2008-08-06";"2008-08-08";"Male";4;"Beijing";"Beijing";"CN";52.0;"2014-03-31";47;36080;25554.0;16875.0;76359;"2014-03-23";9;15.04348;53;0;0.60913;36881;1
39412;"2008-08-05";"2008-12-14";"Male";4;"Shenzhen";"Guangdong";"CN";53.0;"2014-03-31";36;36651;15448.0;19059.0;49548;"2014-03-29";3;20.08571;105;0;0.79421;47536;13
39417;"2008-07-29";"2008-07-29";"Male";4;"Guangzhou";"Guangdong";"CN";43.0;"2014-03-31";7;45323;8300.0;10535.0;68035;"2014-02-26";35;88.5;207;1;0.70275;83106;11
39423;"2008-11-28";"2008-12-19";"Male";4;"Beijing";"Beijing";"CN";48.0;"2014-03-31";16;29660;5635.0;21947.0;25364;"2013-12-19";104;32.33333;156;0;1.2262;30973;1
39437;"2008-08-02";"2009-09-14";"Male";5;"Guangzhou";"Guangdong";"CN";31.0;"2014-03-31";89;47447;22504.0;34894.0;84070;"2014-03-26";6;8.19318;60;4;0.67633;54171;8
39456;"2008-07-17";"2008-07-17";"Male";4;"Guangzhou";"Guangdong";"CN";34.0;"2014-03-31";50;31850;30217.0;8945.0;53217;"2013-09-14";200;10.5102;37;1;0.74564;35797;15
39469;"2008-09-19";"2008-09-19";"Male";4;"Haikou";"Hainan";"CN";42.0;"2014-03-31";28;26880;24187.0;3377.0;65115;"2013-12-19";104;23.0;126;0;0.52324;26880;0
39475;"2009-02-19";"2009-02-19";"Male";4;"Shenzhen";"Guangdong";"CN";48.0;"2014-03-31";4;45647;13068.0;6300.0;37460;"2013-09-02";212;120.66667;353;0;1.02021;45647;0
39494;"2010-05-23";"2010-05-23";"Female";4;"Alhambra";"Alhambra ca";"US";61.0;"2014-03-31";9;48848;21270.0;3000.0;110088;"2014-03-05";27;75.875;389;0;0.64556;48848;0
39495;"2010-01-19";"2010-01-19";"Male";4;"La";"California";"US";67.0;"2014-03-31";18;39533;13927.0;10693.0;106154;"2013-11-21";132;33.76471;139;0;0.54138;39533;0
39501;"2008-08-26";"2011-02-21";"Male";4;"Shenyang";"Liaoning";"CN";46.0;"2014-03-31";24;28654;13850.0;14683.0;28110;"2014-03-03";29;29.6087;115;0;1.05957;28654;0
39515;"2011-05-20";"2011-06-12";"Male";5;"Jinan";"Shandong";"CN";55.0;"2014-03-31";21;44486;30301.0;12644.0;33295;"2014-01-06";86;31.85;112;0;1.40818;44772;0
39539;"2008-08-10";"2008-08-10";"Male";5;"Haerbin";"Heilongjiang";"CN";41.0;"2014-03-31";28;28283;3688.0;22943.0;43298;"2014-03-21";11;19.48148;71;0;0.72084;29779;1
39544;"2009-05-30";"2009-05-30";"Male";6;"Beijing";"Beijing";"CN";35.0;"2014-03-31";71;33314;5898.0;28289.0;61964;"2014-03-31";1;8.52857;42;10;0.6554;73491;50
39546;"2009-04-10";"2009-04-15";"Male";6;"Guiyang";"Guizhou";"CN";48.0;"2014-03-31";152;273844;124560.0;130702.0;309928;"2014-03-27";5;4.78808;47;27;0.97066;338813;39
39572;"2008-08-18";"2008-10-27";"Male";4;"Guangzhou";"Guangdong";"CN";39.0;"2014-03-31";23;33885;12610.0;11235.0;50981;"2014-02-01";60;29.77273;142;1;0.75246;79154;56
39579;"2004-11-01";"2009-10-02";"Male";4;"Dongguan";"Guangdong";"CN";56.0;"2014-03-31";36;49412;10641.0;23621.0;66349;"2014-03-08";24;17.62857;88;0;0.77925;49412;0
39588;"2007-08-28";"2007-08-28";"Male";4;"Beijing";"Beijing";"CN";37.0;"2014-03-31";52;40006;23615.0;12755.0;50453;"2014-03-30";2;14.13725;51;5;0.88848;53992;19
39608;"2008-10-22";"2008-11-17";"Female";6;"";"Beijing";"CN";42.0;"2014-03-31";33;53908;24240.0;28798.0;41928;"2014-02-23";38;20.84375;83;0;1.38289;59642;4
39623;"2008-09-21";"2008-12-07";"Male";4;"Guangzhou";"Guangdong";"CN";37.0;"2014-03-31";17;32531;10200.0;17357.0;33570;"2014-02-17";44;27.0625;126;0;0.94578;34131;2
39641;"2009-03-31";"2009-04-07";"Male";4;"Zhengzhou";"Henan";"CN";36.0;"2014-03-31";48;34643;20028.0;14335.0;44751;"2014-02-24";37;14.74468;84;8;0.81736;64734;42
39642;"2009-03-24";"2009-04-20";"Male";4;"Wulumuqi";"Xinjiang";"CN";46.0;"2014-03-31";16;26313;20215.0;4531.0;45695;"2014-02-02";59;44.66667;199;0;0.66481;26313;0
39667;"2007-01-01";"2009-02-19";"Male";4;"Guangzhou";"Guangdong";"CN";53.0;"2014-03-31";23;52807;29905.0;18406.0;40062;"2013-12-28";95;27.68182;150;1;1.35976;52807;1
39669;"2007-03-01";"2007-03-01";"Female";6;"Shenyang";"Liaoning";"CN";48.0;"2014-03-31";78;65362;5955.0;37532.0;88944;"2014-03-31";1;8.25974;95;4;0.79272;79862;6
39672;"2007-10-19";"2007-10-19";"Male";4;"Beijing";"Beijing";"CN";38.0;"2014-03-31";58;62392;24185.0;32442.0;64594;"2014-03-25";7;12.36842;75;5;0.94301;65558;9
39682;"2009-12-21";"2009-12-21";"Male";5;"Guangzhou";"Guangdong";"CN";44.0;"2014-03-31";82;58834;36457.0;35254.0;127934;"2014-03-19";13;8.80247;44;2;0.6173;67236;8
39704;"2008-10-30";"2008-10-30";"Male";4;"Guangzhou";"Guangdong";"CN";52.0;"2014-03-31";34;20814;17869.0;8763.0;50523;"2014-03-01";31;20.63636;119;0;0.58863;20814;0
39711;"2009-02-06";"2009-02-07";"Male";6;"Guangzhou";"Guangdong";"CN";48.0;"2014-03-31";30;45105;29429.0;15029.0;37647;"2014-03-02";30;24.10345;161;0;1.25304;50090;6
39716;"2008-10-07";"2008-10-28";"Male";4;"Shanghai";"Shanghai";"CN";45.0;"2014-03-31";43;32481;11693.0;20323.0;41953;"2014-03-28";4;16.38095;79;1;0.77462;34244;5
39734;"2010-03-01";"2010-03-01";"Male";4;"Yiwu";"Zhejiang";"CN";49.0;"2014-03-31";47;21471;9996.0;19317.0;45892;"2014-03-12";20;15.17391;76;2;0.60918;22797;2
39736;"2008-10-20";"2008-10-20";"Male";4;"Ca";"Ca";"US";55.0;"2014-03-31";13;55824;14913.0;17000.0;147883;"2014-03-26";6;59.16667;120;1;0.65116;55824;1
39744;"2009-09-06";"2009-09-06";"Male";5;"Zhuhai";"Guangdong";"CN";57.0;"2014-03-31";47;42371;17779.0;25342.0;79714;"2014-03-29";3;15.69565;219;1;0.67959;44198;2
39773;"2012-05-08";"2012-05-12";"Female";4;"Cerritos";"California";"US";30.0;"2014-03-31";10;140743;44800.0;10100.0;122320;"2013-05-20";317;41.44444;98;6;0.966;140743;7
39778;"2010-02-22";"2010-02-25";"Male";4;"Kifakasai edogawa ku";"Tokyo";"JP";38.0;"2014-03-31";12;33447;17950.0;24325.0;38760;"2013-11-10";143;40.27273;116;0;0.88667;36380;2
39785;"2010-07-23";"2010-09-28";"Male";4;"Beijing";"Beijing";"CN";44.0;"2014-03-31";38;34112;9341.0;24168.0;49087;"2014-03-07";25;17.56757;104;0;0.76922;35227;0
39786;"2010-05-12";"2010-08-27";"Male";4;"Changchun";"Jilin";"CN";42.0;"2014-03-31";20;23686;6734.0;16802.0;39920;"2014-02-25";36;35.15789;198;3;0.73796;23686;3
39790;"2010-09-29";"2010-10-16";"Male";5;"Dongguan";"Guangdong";"CN";44.0;"2014-03-31";32;45046;44220.0;2467.0;32894;"2014-03-05";27;22.70968;216;0;1.48652;46447;3
39808;"2008-11-14";"2009-08-07";"Male";5;"Shenyang";"Liaoning";"CN";39.0;"2014-03-31";41;24775;16064.0;11490.0;37275;"2014-02-28";33;15.025;92;0;0.76144;39061;30
39810;"2008-12-06";"2012-02-25";"Male";4;"Chengdu";"Sichuan";"CN";69.0;"2014-03-31";20;65214;25526.0;30614.0;53323;"2014-02-23";38;32.10526;193;0;1.09264;65214;0
39814;"2008-11-06";"2009-01-03";"Male";4;"Malaka";"Melaka";"MY";58.0;"2014-03-31";24;18718;8749.0;11280.0;53471;"2014-01-14";78;25.47826;117;0;0.5924;18718;0
39821;"2009-01-13";"2009-03-12";"Male";5;"Guangzhou";"Guangdong";"CN";36.0;"2014-03-31";32;29717;9930.0;18918.0;59156;"2014-03-10";22;21.64516;128;1;0.71835;30102;1
39832;"2009-02-06";"2009-02-06";"Male";4;"Yancheng";"Jiangsu";"CN";37.0;"2014-03-31";18;32793;5640.0;17837.0;23688;"2014-03-01";31;37.64706;168;2;1.45136;45593;16
39836;"2010-02-13";"2010-02-13";"Female";4;"Shenzhen";"Guangdong";"CN";49.0;"2014-03-31";10;57949;4494.0;23029.0;55746;"2013-12-02";121;64.22222;372;0;0.92749;57949;0
39847;"2010-03-10";"2010-03-10";"Male";5;"Shenzhen";"Guangdong";"CN";47.0;"2014-03-31";57;103643;31304.0;67412.0;84080;"2014-03-23";9;11.19643;56;5;1.39492;120635;14
39863;"2009-03-02";"2012-09-12";"Male";4;"Wulumuqi";"Xinjiang";"CN";48.0;"2014-03-31";19;23425;2892.0;19533.0;44788;"2014-03-30";2;31.38889;161;1;0.63052;23425;1
39864;"2009-02-10";"2009-02-11";"Male";4;"Wulumuqi";"Xinjiang";"CN";47.0;"2014-03-31";22;41656;20334.0;17437.0;61206;"2014-03-29";3;33.61905;111;0;0.75336;41656;0
39867;"2009-01-26";"2009-01-26";"Male";4;"Wulumuqi";"Xinjiang";"CN";57.0;"2014-03-31";28;19752;7111.0;18487.0;71071;"2014-03-25";7;23.40741;109;0;0.48075;20244;1
39882;"2009-03-17";"2009-04-01";"Male";4;"Wulumuqi";"Xinjiang";"CN";53.0;"2014-03-31";32;36319;14425.0;16452.0;66510;"2014-03-24";8;22.48387;106;0;0.69509;43848;4
39887;"2011-04-01";"2011-04-13";"Male";5;"Shanghai";"Shanghai";"CN";38.0;"2014-03-31";63;50230;28696.0;26132.0;90863;"2014-03-30";2;11.6129;54;2;0.67894;62143;25
39890;"2009-02-14";"2009-03-15";"Male";5;"Beijing";"Beijing";"CN";59.0;"2014-03-31";19;30503;11265.0;18454.0;21476;"2014-02-21";40;33.27778;90;0;1.43521;30503;0
39895;"2008-12-28";"2008-12-28";"Male";4;"Zhuzhou";"Hunan";"CN";45.0;"2014-03-31";32;31108;12602.0;17355.0;49097;"2014-03-30";2;21.45161;132;0;0.75238;31108;0
39920;"2011-06-29";"2011-07-25";"Male";5;"Zhengzhou";"Henan";"CN";46.0;"2014-03-31";40;56626;25343.0;23745.0;64345;"2014-03-18";14;18.17949;120;0;0.91868;57514;1
39925;"2009-12-21";"2010-07-14";"Male";4;"Guangzhou";"Guangdong";"CN";53.0;"2014-03-31";50;27556;17592.0;18190.0;54423;"2014-03-04";28;14.2449;66;0;0.64612;27945;1
39939;"2009-02-19";"2009-02-19";"Male";5;"Guangzhou";"Guangdong";"CN";35.0;"2014-03-31";49;35545;10996.0;28557.0;55100;"2014-03-30";2;14.83333;119;4;0.71476;41961;27
39963;"2009-01-03";"2009-01-03";"Male";4;"Ningbo";"Zhejiang";"CN";39.0;"2014-03-31";17;27517;15842.0;7241.0;40131;"2014-02-27";34;42.0;291;0;0.76953;28017;1
39980;"2011-12-30";"2012-02-07";"Male";4;"Guangzhou";"Guangdong";"CN";43.0;"2014-03-31";32;22170;4687.0;9843.0;43839;"2014-02-19";42;21.93548;167;0;0.65085;22170;0
39984;"2009-01-12";"2009-01-31";"Male";4;"Nanning";"Guangxi";"CN";32.0;"2014-03-31";24;26184;19909.0;8029.0;39893;"2014-02-12";49;29.56522;96;1;0.75278;26184;1
39994;"2010-03-20";"2010-03-27";"Male";4;"Pudong";"Shanghai";"CN";36.0;"2014-03-31";40;25417;12663.0;10375.0;39878;"2014-02-12";49;17.46154;81;2;0.75358;44678;38
40000;"2009-09-19";"2009-10-28";"Male";5;"Shenzhen";"Guangdong";"CN";46.0;"2014-03-31";13;32481;11115.0;18363.0;23166;"2014-03-18";14;59.25;163;0;1.44861;32481;0
40008;"2009-01-26";"2009-03-05";"Male";5;"Dalian";"Liaoning";"CN";47.0;"2014-03-31";75;52866;33918.0;28091.0;75269;"2014-03-20";12;9.5;53;2;0.81735;56625;5
40013;"2009-01-27";"2009-03-24";"Male";4;"Changchun";"Jilin";"CN";44.0;"2014-03-31";28;24542;11411.0;15838.0;38816;"2014-03-25";7;25.40741;108;2;0.74156;26513;3
40022;"2010-12-28";"2010-12-28";"Male";4;"fuzhou";"Fujian";"CN";39.0;"2014-03-31";14;99828;36249.0;50993.0;79047;"2014-01-04";88;47.15385;133;0;1.03552;102179;0
40032;"2009-01-17";"2011-11-28";"Male";4;"Beijing";"Beijing";"CN";47.0;"2014-03-31";12;17970;11693.0;2686.0;38017;"2014-03-23";9;64.45455;271;0;0.73873;17970;0
40034;"2009-03-12";"2009-12-25";"Male";4;"Changchun";"Jilin";"CN";47.0;"2014-03-31";43;40734;17951.0;21531.0;47432;"2013-12-14";109;14.7619;58;4;0.92071;42244;5
40039;"2010-06-11";"2010-08-01";"Female";4;"Beijing";"Beijing";"CN";33.0;"2014-03-31";26;28938;13370.0;18232.0;46279;"2014-03-01";32;27.24;92;0;0.72966;28938;0
40046;"2009-01-22";"2009-04-09";"Male";5;"Shenyang";"Liaoning";"CN";46.0;"2014-03-31";56;49151;15362.0;27323.0;67116;"2014-03-08";24;12.18182;63;0;0.8111;57185;2
40051;"2009-08-25";"2009-08-25";"Male";4;"Beijing";"Beijing";"CN";43.0;"2014-03-31";29;36339;11702.0;18613.0;41062;"2014-03-24";8;22.71429;58;2;0.85888;39488;13
40062;"2009-03-27";"2009-04-01";"Male";4;"Guangzhou";"Guangdong";"CN";48.0;"2014-03-31";30;37059;20428.0;14623.0;44363;"2014-01-31";61;22.55172;138;0;0.86192;37059;0
40063;"2009-06-23";"2010-03-19";"Male";5;"Changsha";"Hunan";"CN";43.0;"2014-03-31";70;57896;30992.0;28463.0;83798;"2014-03-11";21;10.17391;69;3;0.74161;61818;6
40066;"2009-02-27";"2009-03-04";"Male";6;"Guangzhou";"Guangdong";"CN";63.0;"2014-03-31";81;185232;107153.0;75102.0;140819;"2014-02-27";34;8.5625;46;1;1.42918;213436;5
40067;"2009-09-24";"2009-09-24";"Male";6;"Guangzhou";"Guangdong";"CN";65.0;"2014-03-31";104;42931;36872.0;22235.0;84578;"2014-03-30";2;7.03883;31;4;0.65828;50978;10
40069;"2009-07-18";"2009-07-28";"Male";5;"Shantou";"Guangdong";"CN";39.0;"2014-03-31";98;37838;28880.0;21262.0;55116;"2014-03-17";15;6.89691;27;6;0.6667;45068;31
40106;"2009-04-13";"2009-04-13";"Male";4;"Zengcheng";"Guangdong";"CN";33.0;"2014-03-31";61;59326;41536.0;23964.0;96606;"2014-02-10";51;10.6;50;3;0.68245;65677;16
40108;"2009-04-22";"2009-06-18";"Male";4;"Shanghai";"Shanghai";"CN";33.0;"2014-03-31";46;36660;33715.0;8929.0;62548;"2013-11-01";152;12.75556;67;0;0.71778;38160;2
40130;"2009-04-03";"2009-12-14";"Female";4;"Guangzhou";"Guangdong";"CN";42.0;"2014-03-31";34;29418;17211.0;15235.0;44859;"2014-03-12";20;19.06061;92;2;0.7902;29418;2
40132;"2009-04-07";"2009-04-07";"Male";5;"Guangzhou";"Guangdong";"CN";56.0;"2014-03-31";58;64266;35665.0;33496.0;94789;"2014-03-26";6;12.33333;55;5;0.77778;67206;9
40135;"2009-03-17";"2009-03-31";"Male";4;"Sydney";"Nsw";"AU";54.0;"2014-03-31";36;62317;36079.0;21282.0;118329;"2013-12-30";93;18.14286;85;3;0.73907;62317;3
40146;"2009-09-05";"2010-05-09";"Male";5;"Guangzhou";"Guangdong";"CN";51.0;"2014-03-31";34;68676;25526.0;52089.0;84475;"2014-02-25";36;20.51515;132;2;0.79734;87695;8
40158;"2010-05-04";"2010-05-22";"Male";6;"Dongguan";"Guangdong";"CN";54.0;"2014-03-31";17;72541;28727.0;31533.0;67111;"2014-03-01";31;35.1875;151;0;0.98515;82449;5
40162;"2010-01-16";"2010-01-16";"Female";4;"Guangzhou";"Guangdong";"CN";53.0;"2014-03-31";5;28239;6400.0;13825.0;51579;"2014-01-16";76;136.0;333;0;0.74866;28239;0
40167;"2010-01-21";"2010-09-20";"Male";4;"Nanhai";"Guangdong";"CN";44.0;"2014-03-31";20;40852;15797.0;26180.0;51871;"2014-02-11";50;35.63158;110;2;0.69922;42844;3
40168;"2010-01-17";"2010-05-02";"Male";4;"Guangzhou";"Guangdong";"CN";60.0;"2014-03-31";34;60537;38260.0;27378.0;78078;"2014-01-15";77;19.51515;95;0;0.79446;68505;4
40174;"2010-04-19";"2010-04-19";"Male";4;"Narwee";"N s w";"AU";56.0;"2014-03-31";9;28492;8675.0;14150.0;61251;"2014-02-13";48;75.75;192;0;0.69848;28492;0
